"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-24","5.0",,,"0.0","0.0","0.0","23.7","29.4","19.4","  190","  230","8.9","12.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-25","6.4",,,"0.0","0.0","0.0","24.2","27.2","21.1","  180","  180","9.8","14.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-26","4.7",,,"0.0","0.0","0.0","27.2","33.3","22.8","  340","  340","7.6","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-27","3.8",,,"0.0","0.0","0.0","27.4","30.6","23.3","  140","  130","7.2","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-28","3.0",,,"0.0","0.0","0.0","25.7","28.3","22.8","  150",,"6.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-29","4.4",,,"0.0","0.0","0.0","27.1","34.4","22.2","   20","  350","6.3","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-30","3.9",,,"0.0","0.0","0.0","25.1","27.8","21.7","  170",,"6.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-31","4.8",,,"0.0","0.0","0.0","25.2","29.4","22.8","  190","  190","8.1","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-01","2.8",,,"12.7","0.0","0.0","24.4","26.1","21.7","  360","  360","5.4","5.4","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-02","4.7",,,"0.0","0.0","0.0","22.8","26.7","19.4","   40","   40","7.6","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-03","5.0",,,"0.0","0.0","0.0","23.1","25.0","20.0","   60","   60","8.9","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-04","5.3",,,"0.0","0.0","0.0","22.2","26.7","18.3","   50","   50","7.6","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-05","7.1",,,"0.0","0.0","0.0","22.4","28.9","18.3","   10","   10","10.3","16.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-06","9.4",,,"4.1","0.0","0.0","24.6","25.6","21.1","   20","   10","12.5","17.9","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-07","6.1",,,"0.3","0.0","0.0","24.2","30.0","21.1","   10","   10","9.8","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-08","2.8",,,"0.0","0.0","0.0","24.8","27.8","21.1","  180","  160","6.3","7.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-09","3.8",,,"0.0","0.0","0.0","28.1","32.8","25.0","  230","  230","7.2","8.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-10","5.3",,,"0.0","0.0","0.0","26.7","30.0","23.9","  180","  170","11.2","14.3",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-11","6.7",,,"0.0","0.0","0.0","26.2","29.4","20.0","  320","  320","11.6","15.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-12","4.3",,,"0.0","0.0","0.0","21.3","25.0","15.6","  160","  170","6.3","8.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-13","4.9",,,"0.0","0.0","0.0","21.1","25.6","17.2","  180","  150","9.4","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-14","5.3",,,"10.9","0.0","0.0","23.5","28.3","20.0","  320","  330","13.4","17.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-15","4.2",,,"0.0","0.0","0.0","20.7","23.9","16.7","   20","  360","7.6","10.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-16","3.4",,,"0.0","0.0","0.0","18.8","23.3","13.3","  150","  140","7.2","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-17","3.8",,,"0.0","0.0","0.0","18.7","23.9","13.3","  190","  180","8.1","9.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-18","4.8",,,"0.0","0.0","0.0","23.2","26.7","20.6","  180","  180","8.9","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-19","2.4",,,"24.6","0.0","0.0","22.6","23.3","21.1","  130","  130","8.1","10.3","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-20","2.2",,,"0.0","0.0","0.0","22.6","27.8","20.6","  360","  270","5.8","7.6","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-21","2.0",,,"0.0","0.0","0.0","22.9","29.4","18.3","   10","  360","7.2","9.4","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-22","2.8",,,"0.0","0.0","0.0","22.7","28.3","16.7","  150","  120","6.3","8.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-23","2.7",,,"0.0","0.0","0.0","21.6","26.1","16.1","   10","  360","9.4","10.7","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-24","4.4",,,"7.4","0.0","0.0","19.3","22.2","14.4","   30","   30","9.8","12.5","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-25","2.8",,,"0.0","0.0","0.0","16.6","21.1","11.7","  360","  330","7.2","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-26","5.1",,,"0.0","0.0","0.0","16.8","22.2","10.6","  190","  190","9.4","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-27","4.3",,,"4.6","0.0","0.0","21.0","23.9","16.1","  200","  200","9.8","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-28","6.0",,,"0.0","0.0","0.0","18.3","21.1","15.0","   40","   60","10.3","13.0","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-29","7.5",,,"0.5","0.0","0.0","16.4","17.8","15.0","   50","   30","13.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-30","8.1",,,"7.9","0.0","0.0","15.9","16.7","15.0","   50","   60","11.6","16.1","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-01","6.0",,,"0.3","0.0","0.0","15.6","17.2","14.4","   40","   30","8.1","10.7","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-02","2.1",,,"0.0","0.0","0.0","15.9","18.3","14.4","   40","   40","5.4","5.8","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-03","2.3",,,"0.0","0.0","0.0","18.3","22.8","16.1","  200","  180","4.5","5.8","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-04","4.5",,,"0.0","0.0","0.0","18.1","21.1","13.9","   30","   50","8.1","9.8","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-05","3.0",,,"0.0","0.0","0.0","15.4","20.6","10.6","   40","   40","7.6","9.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-06","2.3",,,"0.0","0.0","0.0","15.7","21.7","11.1","  200","  200","5.4","6.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-07","2.6",,,"0.0","0.0","0.0","16.1","22.8","11.1","  120","  130","6.3","7.6","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-08","2.3",,,"12.4","0.0","0.0","16.9","21.7","12.8","  140","  150","5.4","5.8","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-09","8.6",,,"21.3","0.0","0.0","15.3","18.9","11.7","  360","   10","13.4","17.9","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-10","6.3",,,"0.0","0.0","0.0","13.0","17.8","8.3","  350","  350","13.0","17.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-11","2.9",,,"0.0","0.0","0.0","12.1","17.2","7.2","  150","  220","5.4","7.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-12","2.6",,,"0.0","0.0","0.0","13.9","18.9","9.4","  140","  140","5.4","7.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-13","4.0",,,"0.3","0.0","0.0","15.1","21.1","10.0","  340","  330","8.9","11.2","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-14","3.8",,,"0.0","0.0","0.0","13.3","17.2","8.3","  360","   10","9.4","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-15","3.2",,,"0.0","0.0","0.0","12.4","17.8","7.2","  200","  150","5.8","8.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-16","4.7",,,"0.0","0.0","0.0","15.6","20.6","10.6","  240","  230","6.7","8.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-17","3.5",,,"0.0","0.0","0.0","19.3","23.9","16.1","  190","  190","6.3","7.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-18","5.2",,,"0.0","0.0","0.0","19.7","23.9","16.1","  180","  190","10.7","13.9","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-19","3.6",,,"0.0","0.0","0.0","22.7","30.0","16.1","  360","  360","6.7","10.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-20","5.1",,,"0.0","0.0","0.0","19.3","22.2","15.0","  100","  100","9.4","11.6","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-21","2.9",,,"23.4","0.0","0.0","19.8","22.8","15.6","  150","  150","9.8","13.0","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-22","9.1",,,"9.4","0.0","0.0","12.7","15.6","8.9","  280","  280","14.3","19.7","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-23","7.7",,,"0.0","0.0","0.0","12.1","17.8","7.8","  290","  280","15.7","19.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-24","7.0",,,"0.0","0.0","0.0","14.8","18.9","8.9","  290","  300","13.0","16.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-25","7.4",,,"0.0","0.0","0.0","10.3","12.2","6.7","  310","  310","13.0","15.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-26","5.0",,,"0.0","0.0","0.0","7.9","11.7","4.4","  340","  350","8.1","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-27","5.7",,,"13.7","0.0","0.0","7.7","16.7","5.6","  180","  180","10.7","13.4","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-28","8.8",,,"0.0","0.0","0.0","10.8","13.9","6.1","  310","  320","15.7","20.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-29","4.0",,,"0.0","0.0","0.0","9.7","17.2","3.9","  220","  220","7.6","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-30","4.8",,,"3.8","0.0","0.0","18.7","22.8","13.3","  320","  340","13.9","19.2","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-10-31","5.2",,,"0.0","0.0","0.0","11.7","13.9","6.7","  340","  330","11.2","14.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-01","3.5",,,"0.0","0.0","0.0","9.4","15.0","4.4","  210","  210","7.2","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-02","4.4",,,"0.0","0.0","0.0","14.8","20.0","11.7","  230","  240","7.2","8.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-03","5.6",,,"0.0","0.0","0.0","17.3","22.8","13.9","  330","  320","13.4","16.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-04","5.8",,,"0.0","0.0","0.0","14.6","17.2","9.4","  360","  360","9.8","12.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-05","4.6",,,"0.0","0.0","0.0","12.1","18.3","6.7","  320","  320","8.9","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-06","7.2",,,"0.0","0.0","0.0","13.5","16.1","7.2","   20","   10","11.2","14.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-07","4.1",,,"0.0","0.0","0.0","8.7","12.8","3.9","   40","   30","8.1","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-08","2.6",,,"0.0","0.0","0.0","11.1","19.4","3.9","  240","  190","4.5","5.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-09","3.8",,,"0.3","0.0","0.0","12.8","15.6","10.0","  350","  340","12.5","14.8","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-10","5.8",,,"0.0","0.0","0.0","10.1","14.4","5.0","  350","  350","11.6","14.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-11","9.2",,,"0.0","0.0","0.0","12.7","18.9","5.6","  320","  310","16.5","21.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-12","5.3",,,"0.0","0.0","0.0","6.8","11.1","2.8","  340","  340","10.7","13.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-13","5.1",,,"0.0","0.0","0.0","9.4","16.7","4.4","  250","  250","8.1","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-14","3.0",,,"0.0","0.0","0.0","10.5","15.0","5.0","  200","  210","6.3","6.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-15","6.2",,,"31.2","0.0","0.0","10.7","12.2","8.9","  350","  350","13.4","16.1","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-16","5.1",,,"0.0","0.0","0.0","11.3","16.7","7.2","  230","  280","7.6","8.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-17","5.1",,,"0.0","0.0","0.0","13.1","17.2","9.4","  360","  360","10.7","13.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-18","3.2",,,"0.0","0.0","0.0","12.1","19.4","6.7","  350","  350","7.2","8.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-19","4.1",,,"1.8","0.0","0.0","11.9","15.6","5.6","  300","  270","14.8","18.8","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-20","10.8",,,"6.9","0.0","0.0","6.4","6.7","2.8","  270","  260","16.5","21.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-21","10.8",,,"0.0","0.0","0.0","4.3","5.6","3.3","  300","  280","15.7","22.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-22","10.4",,,"0.0","0.0","0.0","4.6","6.7","3.3","  310","  320","15.7","19.2",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-23","5.1",,,"0.0","0.0","0.0","4.6","8.3","2.2","  330","  330","9.4","13.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-24","3.1",,,"0.0","0.0","0.0","6.7","10.6","3.3","  350","   90","5.4","6.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-25","1.8",,,"0.0","0.0","0.0","9.5","12.8","7.8","  260","  260","5.8","6.7",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-26","5.4",,,"0.0","0.0","0.0","9.8","11.7","6.1","  320","  320","9.8","11.6","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-27","5.9",,,"0.0","0.0","0.0","7.4","11.7","5.0","  320","  300","9.8","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-28","3.8",,,"0.0","0.0","0.0","7.4","11.1","2.8","  190","  200","7.6","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-29","6.6",,,"36.1","0.0","0.0","12.6","15.6","11.1","  180","  170","13.4","17.4","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-11-30","4.1",,,"12.2","0.0","0.0","13.2","15.0","10.6","   80","  100","13.0","15.7","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-01","7.7",,,"0.8","0.0","0.0","12.6","13.9","6.7","  270","  300","13.0","16.1","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-02","8.2",,,"0.0","0.0","0.0","8.1","11.7","5.0","  270","  270","11.6","14.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-03","8.5",,,"0.0","0.0","0.0","7.7","10.0","5.6","  310","  320","13.9","18.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-04","5.1",,,"0.0","0.0","0.0","6.4","8.9","3.9","  330","  330","8.9","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-05","4.9",,,"5.6","0.0","0.0","6.6","11.1","4.4","  300","  290","10.3","12.1","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-06","4.0",,,"9.4","0.0","0.0","6.3","8.3","2.8","   50","   50","8.9","10.3","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-07","3.3",,,"1.8","0.0","0.0","6.4","8.3","5.0","   50","   50","8.1","9.8","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-08","5.7",,,"0.0","0.0","0.0","5.9","7.2","1.7","  260","  260","12.5","15.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-09","9.0",,,"0.0","0.0","0.0","2.8","6.1","-0.5","  300","  290","16.1","19.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-10","5.5",,,"0.0","0.0","0.0","0.7","3.9","-1.0","  260","  300","8.1","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-11","2.7",,,"0.5","8.0","0.0","0.3","2.2","-2.1","  200","  200","6.7","8.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-12","5.3",,,"15.2","0.0","0.0","5.6","8.9","1.1","  190","  200","10.3","12.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-13","3.8",,,"0.0","0.0","0.0","5.0","6.7","2.8","  320","  320","7.6","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-14","5.6",,,"0.0","0.0","0.0","5.1","7.2","1.7","  270","  330","9.4","12.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-15","10.3",,,"0.0","0.0","0.0","-0.9","2.2","-6.0","  310","  310","17.9","22.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-16","6.1",,,"0.0","0.0","0.0","-5.3","-1.6","-7.1","  270","  270","13.0","16.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-17","3.8",,,"18.8","76.0","50.0","-0.4","4.4","-2.7","  240","  240","7.6","8.5","    1","    1",,"    1",,"    1",,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-12-18","7.2",,,"1.3","0.0","0.0","8.4","15.6","0.6","  310","  300","17.0","21.5","    1","    1","    1",,,,,,,,,,,,,,,,
